ticker,underlying,strike,expiry,contract_type,last_price,volume_today,premium_today,underlying_price,dte,iv,delta,gamma,theta,vega,rho,last_trade_at,updated_at,is_call,dealer_gex_volw
MU260717C01590000,MU,1590.0,2026-07-17,call,0.13,41.0,679.0,976.16,7,1.2284,0.0027,5.1e-05,-0.1002,0.0114,0.0005,2026-07-10T15:11:22.875523Z,2026-07-10T15:11:36.959958Z,True,-2825.4015561324004
MU260717C01600000,MU,1600.0,2026-07-17,call,0.16,608.0,11046.0,983.19,7,1.2498,0.0032,5.8e-05,-0.1197,0.0134,0.0006,2026-07-10T19:49:25.244379Z,2026-07-10T19:49:26.746274Z,True,-47649.4311216896
MU260717P01600000,MU,1600.0,2026-07-17,put,605.88,1.0,60588.0,996.0,11,1.473,-0.9573,0.000357,-0.8591,0.157,-0.4699,2026-07-06T13:59:25.509760Z,2026-07-06T13:59:27.825245Z,False,-482.38563153480004
MU260717C01610000,MU,1610.0,2026-07-17,call,0.14,70.0,968.0,989.98,7,1.2318,0.0029,5.2e-05,-0.1069,0.0121,0.0005,2026-07-10T19:23:18.098215Z,2026-07-10T19:23:29.336609Z,True,-4918.441733295999
MU260717C01620000,MU,1620.0,2026-07-17,call,0.2,14.0,227.0,991.02,7,1.2866,0.0039,6.5e-05,-0.1451,0.0157,0.0007,2026-07-10T19:15:22.214556Z,2026-07-10T19:15:24.812198Z,True,-1229.6104333239998
MU260717P01620000,MU,1620.0,2026-07-17,put,403.45,9.0,363105.0,1233.57,22,0.9687,-0.8451,0.000812,-1.4098,0.7214,-0.8715,2026-06-25T18:13:00.675985Z,2026-06-25T18:13:23.979631Z,False,-9874.7176337712
MU260717C01630000,MU,1630.0,2026-07-17,call,0.1,43.0,603.0,989.82,7,1.2218,0.0021,4e-05,-0.0805,0.0092,0.0004,2026-07-10T18:27:01.373831Z,2026-07-10T18:27:14.956043Z,True,-2324.0988410080004
MU260717P01630000,MU,1630.0,2026-07-17,put,619.21,10.0,618866.0,1010.71,11,1.1848,-0.9601,0.000345,-0.519,0.181,-0.6531,2026-07-06T14:38:06.227579Z,2026-07-06T14:38:31.038238Z,False,-4661.70988458
MU260717C01640000,MU,1640.0,2026-07-17,call,0.42,40.0,965.0,980.8,7,1.4474,0.0069,9.8e-05,-0.2725,0.0263,0.0012,2026-07-10T19:56:01.755485Z,2026-07-10T19:56:02.542248Z,True,-5296.783405088
MU260717C01650000,MU,1650.0,2026-07-17,call,0.1,15.0,224.0,989.2,7,1.2498,0.0021,3.9e-05,-0.0809,0.009,0.0004,2026-07-10T19:42:57.694537Z,2026-07-10T19:43:21.534603Z,True,-790.463849994
MU260717C01660000,MU,1660.0,2026-07-17,call,0.33,16.0,279.0,989.53,7,1.4166,0.0056,8.3e-05,-0.2234,0.022,0.001,2026-07-10T19:39:46.021500Z,2026-07-10T19:40:17.721095Z,True,-1794.4205004992002
MU260717C01670000,MU,1670.0,2026-07-17,call,0.11,48.0,531.0,980.99,7,1.306,0.0022,3.9e-05,-0.0883,0.0094,0.0004,2026-07-10T19:59:12.750161Z,2026-07-10T19:59:37.058543Z,True,-2529.4843199808
MU260717C01680000,MU,1680.0,2026-07-17,call,0.13,32.0,381.0,995.75,7,1.3043,0.0025,4.4e-05,-0.1018,0.0109,0.0005,2026-07-10T17:40:56.194679Z,2026-07-10T17:41:26.269607Z,True,-1902.5181210112003
MU260717C01690000,MU,1690.0,2026-07-17,call,0.1,71.0,736.0,988.7,7,1.303,0.002,3.6e-05,-0.0815,0.0087,0.0004,2026-07-10T18:17:05.239189Z,2026-07-10T18:17:05.653887Z,True,-3453.7189753584
MU260717C01700000,MU,1700.0,2026-07-17,call,0.09,210.0,1723.0,983.07,7,1.3166,0.0018,3.2e-05,-0.0747,0.0079,0.0003,2026-07-10T19:58:16.343005Z,2026-07-10T19:58:35.329904Z,True,-9080.200123008
MU260717P01700000,MU,1700.0,2026-07-17,put,557.88,33.0,1845012.0,1140.33,17,1.0182,-0.9552,0.000377,-0.4923,0.2323,-0.7683,2026-06-30T15:42:09.128513Z,2026-06-30T15:42:13.720196Z,False,-16810.5312098724
MU260717C01710000,MU,1710.0,2026-07-17,call,0.08,9.0,109.0,988.0,7,1.3047,0.0016,3e-05,-0.0675,0.0072,0.0003,2026-07-10T19:44:57.708829Z,2026-07-10T19:45:22.800746Z,True,-364.82946922800005
MU260717P01710000,MU,1710.0,2026-07-17,put,723.35,1.0,72335.0,991.21,11,1.8108,-0.9422,0.000371,-1.4347,0.1991,-0.4994,2026-07-06T19:58:42.335372Z,2026-07-06T19:59:12.552199Z,False,-501.3027151244001
MU260717C01720000,MU,1720.0,2026-07-17,call,0.13,14.0,174.0,989.05,7,1.3719,0.0025,4.1e-05,-0.1027,0.0105,0.0004,2026-07-10T18:18:11.335629Z,2026-07-10T18:18:37.814689Z,True,-775.6004271736001
MU260717C01730000,MU,1730.0,2026-07-17,call,0.23,63.0,1225.0,988.0,7,1.4638,0.0039,5.8e-05,-0.1673,0.016,0.0007,2026-07-10T19:45:02.578526Z,2026-07-10T19:45:22.800746Z,True,-4937.3588168856
MU260717C01740000,MU,1740.0,2026-07-17,call,0.17,32.0,489.0,989.1,7,1.4321,0.003,4.7e-05,-0.1296,0.0126,0.0005,2026-07-10T19:21:10.441626Z,2026-07-10T19:21:28.162279Z,True,-2032.2352656255998
MU260717C01750000,MU,1750.0,2026-07-17,call,0.08,78.0,835.0,982.21,7,1.3669,0.0016,2.7e-05,-0.0681,0.007,0.0003,2026-07-10T19:56:46.960495Z,2026-07-10T19:57:04.103722Z,True,-2845.6698599784
MU260717P01750000,MU,1750.0,2026-07-17,put,642.57,15.0,963855.0,1117.41,24,1.2221,-0.8971,0.000512,-1.1043,0.5134,-1.0817,2026-06-23T14:18:46.282979Z,2026-06-23T14:18:53.268361Z,False,-10377.371569152
MU260717C01760000,MU,1760.0,2026-07-17,call,0.08,215.0,1705.0,992.06,7,1.3567,0.0016,2.7e-05,-0.0681,0.007,0.0003,2026-07-10T19:29:17.367811Z,2026-07-10T19:29:34.406142Z,True,-7843.833588401999
MU260717C01770000,MU,1770.0,2026-07-17,call,0.19,14.0,184.0,989.98,7,1.4836,0.0033,4.8e-05,-0.1433,0.0135,0.0006,2026-07-10T18:15:49.383488Z,2026-07-10T18:16:04.629958Z,True,-908.0200123008002
MU260717C01780000,MU,1780.0,2026-07-17,call,0.2,9.0,93.0,989.98,7,1.5035,0.0034,4.9e-05,-0.15,0.0139,0.0006,2026-07-10T18:16:01.312538Z,2026-07-10T18:16:04.629958Z,True,-595.8881330724
MU260717C01790000,MU,1790.0,2026-07-17,call,0.07,14.0,116.0,989.55,7,1.3826,0.0014,2.4e-05,-0.061,0.0062,0.0002,2026-07-10T17:22:13.582646Z,2026-07-10T17:22:36.745237Z,True,-454.0100061504001
MU260717C01800000,MU,1800.0,2026-07-17,call,0.08,708.0,5244.0,980.99,7,1.429,0.0015,2.5e-05,-0.0686,0.0067,0.0003,2026-07-10T19:58:58.797849Z,2026-07-10T19:59:05.791158Z,True,-23916.598538280003
MU260717P01800000,MU,1800.0,2026-07-17,put,762.0,1.0,76200.0,1041.51,15,1.5372,-0.9445,0.000345,-0.9964,0.2365,-0.7174,2026-07-02T14:17:42.046936Z,2026-07-02T14:18:03.179548Z,False,-466.170988458
MU260717C01810000,MU,1810.0,2026-07-17,call,0.15,114.0,908.0,988.42,7,1.5041,0.0026,3.9e-05,-0.118,0.011,0.0005,2026-07-10T18:31:44.691572Z,2026-07-10T18:31:50.156981Z,True,-6007.525259954401
MU260717C01820000,MU,1820.0,2026-07-17,call,0.19,48.0,578.0,980.11,7,1.5698,0.0031,4.5e-05,-0.1448,0.0129,0.0006,2026-07-10T19:59:26.089789Z,2026-07-10T19:59:37.058543Z,True,-2918.6357538240004
MU260717C01830000,MU,1830.0,2026-07-17,call,0.19,41.0,429.0,980.11,7,1.582,0.0031,4.4e-05,-0.145,0.0128,0.0005,2026-07-10T20:00:06.027602Z,2026-07-10T20:00:09.265102Z,True,-2437.6013425456003
MU260717C01840000,MU,1840.0,2026-07-17,call,0.07,361.0,2913.0,982.21,7,1.4563,0.0013,2.2e-05,-0.0615,0.0059,0.0002,2026-07-10T19:56:59.204079Z,2026-07-10T19:57:04.103722Z,True,-10731.391276328799
MU260717P01840000,MU,1840.0,2026-07-17,put,673.57,2.0,133886.0,1167.49,22,1.0514,-0.9477,0.000355,-0.5128,0.3065,-1.0729,2026-06-25T15:16:58.721580Z,2026-06-25T15:17:25.024371Z,False,-959.3663820440003
MU260717C01850000,MU,1850.0,2026-07-17,call,0.19,139.0,2213.0,982.21,7,1.6011,0.0031,4.3e-05,-0.1455,0.0127,0.0005,2026-07-10T19:56:57.859931Z,2026-07-10T19:57:04.103722Z,True,-8076.243472502801
MU260717P01850000,MU,1850.0,2026-07-17,put,720.0,1.0,72000.0,1130.18,18,1.1715,-0.9604,0.000291,-0.475,0.2144,-0.8904,2026-06-29T18:57:31.757889Z,2026-06-29T18:57:51.062421Z,False,-393.20509461240005
MU260717C01860000,MU,1860.0,2026-07-17,call,0.21,101.0,1737.0,980.11,7,1.6334,0.0033,4.5e-05,-0.1587,0.0136,0.0006,2026-07-10T20:00:12.697562Z,2026-07-10T20:00:39.470115Z,True,-6141.2960653380005
MU260717P01860000,MU,1860.0,2026-07-17,put,639.09,2.0,128419.0,1226.57,22,1.0926,-0.9204,0.00045,-0.8894,0.4459,-1.0657,2026-06-25T18:49:57.131327Z,2026-06-25T18:50:07.956860Z,False,-1216.09823076
MU260717C01870000,MU,1870.0,2026-07-17,call,0.19,207.0,3575.0,984.29,7,1.62,0.003,4.2e-05,-0.1459,0.0126,0.0005,2026-07-10T19:50:11.342661Z,2026-07-10T19:50:27.620463Z,True,-11747.508909141601
MU260717P01870000,MU,1870.0,2026-07-17,put,691.25,2.0,138364.0,1172.71,22,1.1096,-0.9386,0.000377,-0.6642,0.3514,-1.0851,2026-06-25T15:30:06.254233Z,2026-06-25T15:30:15.081566Z,False,-1018.8200733256
MU260717C01880000,MU,1880.0,2026-07-17,call,0.19,193.0,3146.0,980.99,7,1.6397,0.003,4.1e-05,-0.1462,0.0125,0.0005,2026-07-10T19:59:07.578954Z,2026-07-10T19:59:37.058543Z,True,-10692.205888893202
MU260717P01880000,MU,1880.0,2026-07-17,put,815.51,2.0,162285.0,1064.07,18,1.5199,-0.9293,0.000371,-1.1443,0.3239,-0.8924,2026-06-29T13:58:51.050562Z,2026-06-29T13:59:08.932400Z,False,-1002.6054302488002
MU260717C01890000,MU,1890.0,2026-07-17,call,0.19,369.0,6809.0,980.8,7,1.6519,0.003,4.1e-05,-0.1464,0.0124,0.0005,2026-07-10T19:55:54.380915Z,2026-07-10T19:56:02.542248Z,True,-20442.6112590756
MU260717C01900000,MU,1900.0000000000002,2026-07-17,call,0.05,456.0,2114.0,980.8,7,1.4858,0.0009,1.6e-05,-0.0463,0.0043,0.0002,2026-07-10T19:55:54.382185Z,2026-07-10T19:56:02.542248Z,True,-9858.5029906944
MU260717P01900000,MU,1900.0000000000002,2026-07-17,put,766.56,4.0,304462.0,1135.0,17,1.305,-0.9536,0.000304,-0.685,0.2378,-0.8611,2026-06-30T13:44:01.469558Z,2026-06-30T13:44:06.507983Z,False,-1643.0838317824005
MU260717C01910000,MU,1910.0,2026-07-17,call,0.06,70.0,397.0,969.58,7,1.5428,0.0011,1.8e-05,-0.0544,0.0049,0.0002,2026-07-10T14:23:19.265683Z,2026-07-10T14:23:27.483610Z,True,-1702.5375230640002
MU260717C01920000,MU,1920.0,2026-07-17,call,0.19,689.0,12484.0,980.11,7,1.6884,0.0029,3.9e-05,-0.1471,0.0122,0.0005,2026-07-10T19:59:26.091370Z,2026-07-10T19:59:37.058543Z,True,-36308.6395097244
MU260717C01930000,MU,1930.0,2026-07-17,call,0.11,37.0,405.0,986.98,7,1.6035,0.0018,2.7e-05,-0.092,0.008,0.0003,2026-07-10T18:47:56.747202Z,2026-07-10T18:48:01.137055Z,True,-1349.8690361436
MU260717C01940000,MU,1939.9999999999998,2026-07-17,call,0.19,589.0,10337.0,983.07,7,1.7041,0.0029,3.8e-05,-0.1474,0.0121,0.0005,2026-07-10T19:58:09.343197Z,2026-07-10T19:58:35.329904Z,True,-30243.01177874481
MU260717C01950000,MU,1950.0,2026-07-17,call,0.06,104.0,1414.0,990.09,7,1.5398,0.0011,1.7e-05,-0.0545,0.0049,0.0002,2026-07-10T19:20:44.382519Z,2026-07-10T19:20:57.964131Z,True,-2388.9574133152005
MU260717C01960000,MU,1960.0,2026-07-17,call,0.19,487.0,3683.0,980.11,7,1.7338,0.0029,3.7e-05,-0.1479,0.0119,0.0005,2026-07-10T20:00:12.140948Z,2026-07-10T20:00:39.470115Z,True,-24347.637800071603
MU260717C01970000,MU,1970.0,2026-07-17,call,0.19,1369.0,12563.0,980.11,7,1.745,0.0029,3.7e-05,-0.1481,0.0119,0.0005,2026-07-10T20:00:13.327983Z,2026-07-10T20:00:39.470115Z,True,-68443.3596474292
MU260717C01980000,MU,1980.0000000000002,2026-07-17,call,0.05,1343.0,11045.0,982.21,7,1.5658,0.0009,1.4e-05,-0.0467,0.0042,0.0002,2026-07-10T19:57:17.298415Z,2026-07-10T19:57:34.554836Z,True,-25405.643260832803
MU260717C01990000,MU,1990.0,2026-07-17,call,0.04,44.0,551.0,989.69,7,1.5337,0.0007,1.2e-05,-0.0384,0.0035,0.0001,2026-07-10T19:41:01.283700Z,2026-07-10T19:41:18.594762Z,True,-713.4442953792002
MU260717C02000000,MU,2000.0,2026-07-17,call,0.04,223.0,700.0,982.29,7,1.5593,0.0007,1.2e-05,-0.0385,0.0034,0.0001,2026-07-10T19:54:45.843507Z,2026-07-10T19:55:01.282021Z,True,-3615.8654061264006
MU260717P02000000,MU,2000.0,2026-07-17,put,1016.74,1.0,101674.0,983.15,7,2.1973,-0.9724,0.000192,-1.07,0.0956,-0.4325,2026-07-10T19:53:53.249983Z,2026-07-10T19:54:00.533871Z,False,-259.4342892288
MU260717C02010000,MU,2010.0,2026-07-17,call,0.03,17.0,69.0,983.19,7,1.5347,0.0006,1e-05,-0.0299,0.0027,0.0001,2026-07-10T19:49:23.500399Z,2026-07-10T19:49:26.746274Z,True,-229.70744358800002
MU260717C02020000,MU,2019.9999999999998,2026-07-17,call,0.02,10.0,20.0,1009.04,8,1.3554,0.0004,7e-06,-0.0183,0.0022,0.0001,2026-07-09T14:32:51.514696Z,2026-07-09T14:33:06.894599Z,True,-94.585417948
MU260717C02030000,MU,2030.0,2026-07-17,call,0.15,1.0,15.0,946.26,9,1.6343,0.0022,2.9e-05,-0.0952,0.0105,0.0005,2026-07-08T13:43:09.827517Z,2026-07-08T13:43:23.324913Z,True,-39.1853874356
MU260717P02030000,MU,2030.0,2026-07-17,put,962.0,2.0,192400.0,1073.48,24,1.4974,-0.9278,0.000334,-0.9394,0.3785,-1.2874,2026-06-23T13:46:17.195545Z,2026-06-23T13:46:25.164958Z,False,-902.6151312751999
MU260717C02040000,MU,2040.0,2026-07-17,call,0.04,12.0,88.0,988.01,7,1.5863,0.0007,1.1e-05,-0.0387,0.0034,0.0001,2026-07-10T18:40:31.278336Z,2026-07-10T18:40:56.386312Z,True,-178.36107384480005
MU260717P02040000,MU,2040.0,2026-07-17,put,974.8,1.0,97480.0,1078.91,24,1.6826,-0.895,0.00039,-1.5236,0.5029,-1.2759,2026-06-23T13:31:33.333306Z,2026-06-23T13:31:43.977162Z,False,-526.9758999960001
MU260717C02050000,MU,2050.0,2026-07-17,call,0.02,30.0,200.0,995.57,7,1.5041,0.0004,7e-06,-0.021,0.0019,0.0001,2026-07-10T17:39:56.308712Z,2026-07-10T17:40:25.837576Z,True,-283.756253844
MU260717C02060000,MU,2060.0,2026-07-17,call,0.03,390.0,1525.0,983.15,7,1.5824,0.0006,9e-06,-0.0301,0.0027,0.0001,2026-07-10T19:54:05.354478Z,2026-07-10T19:54:31.115990Z,True,-4742.783099964001
MU260717P02060000,MU,2060.0,2026-07-17,put,818.85,1.0,81885.0,1250.06,22,1.3306,-0.9127,0.000389,-1.232,0.4873,-1.1812,2026-06-25T13:39:41.272214Z,2026-06-25T13:39:46.639500Z,False,-525.6246797396001
MU260717C02070000,MU,2070.0,2026-07-17,call,0.18,2.0,36.0,1019.68,8,1.6384,0.0026,3.3e-05,-0.1248,0.0122,0.0005,2026-07-09T13:44:11.572758Z,2026-07-09T13:44:42.257601Z,True,-89.18053692240002
MU260717C02080000,MU,2080.0,2026-07-17,call,0.05,6.0,73.0,944.02,9,1.5414,0.0008,1.3e-05,-0.0369,0.0043,0.0002,2026-07-08T19:33:43.132623Z,2026-07-08T19:33:49.231060Z,True,-105.39517999920001
MU260717C02090000,MU,2090.0,2026-07-17,call,0.05,6.0,34.0,1024.5,8,1.482,0.0009,1.3e-05,-0.0412,0.0044,0.0002,2026-07-09T17:53:24.336899Z,2026-07-09T17:53:43.704654Z,True,-105.39517999920001
MU260717C02100000,MU,2100.0,2026-07-17,call,0.02,214.0,879.0,990.09,7,1.5606,0.0004,6e-06,-0.0211,0.0019,0.0001,2026-07-10T19:20:19.127995Z,2026-07-10T19:20:27.678579Z,True,-1734.9668092175998
MU260717P02100000,MU,2100.0,2026-07-17,put,934.03,42.0,3852999.0,1167.06,22,1.3096,-0.9513,0.000269,-0.6088,0.2892,-1.2322,2026-06-25T14:36:39.520038Z,2026-06-25T14:37:08.123578Z,False,-15266.0864568072
MU260717C02110000,MU,2110.0,2026-07-17,call,0.05,2.0,10.0,990.28,7,1.6755,0.0008,1.3e-05,-0.0474,0.0039,0.0002,2026-07-10T18:54:22.121622Z,2026-07-10T18:54:36.448250Z,True,-35.1317266664
MU260717C02120000,MU,2120.0,2026-07-17,call,0.05,6.0,88.0,942.94,9,1.5768,0.0008,1.2e-05,-0.037,0.0042,0.0002,2026-07-08T19:32:28.238668Z,2026-07-08T19:32:48.358217Z,True,-97.2878584608
MU260717P02120000,MU,2120.0,2026-07-17,put,1047.98,1.0,104798.0,1080.0,30,1.4899,-0.9126,0.000344,-0.9711,0.492,-1.6714,2026-06-17T19:22:08.605898Z,2026-06-17T19:22:32.769059Z,False,-464.8197682016
MU260717C02130000,MU,2130.0,2026-07-17,call,0.05,2.0,27.0,945.34,9,1.5803,0.0008,1.2e-05,-0.0371,0.0042,0.0002,2026-07-08T19:31:22.210670Z,2026-07-08T19:31:47.783079Z,True,-32.4292861536
MU260717C02140000,MU,2140.0,2026-07-17,call,0.01,129.0,311.0,982.21,7,1.5409,0.0002,4e-06,-0.0114,0.001,0.0,2026-07-10T19:56:59.205417Z,2026-07-10T19:57:04.103722Z,True,-697.2296523023999
MU260717C02150000,MU,2150.0,2026-07-17,call,0.05,2.0,9.0,1019.82,8,1.5438,0.0008,1.2e-05,-0.0415,0.0043,0.0002,2026-07-09T15:13:55.394732Z,2026-07-09T15:14:02.956718Z,True,-32.4292861536
MU260717C02160000,MU,2160.0,2026-07-17,call,0.02,1434.0,7000.0,988.32,7,1.6171,0.0004,6e-06,-0.0212,0.0018,0.0001,2026-07-10T18:51:23.261021Z,2026-07-10T18:51:34.891935Z,True,-11625.899086065603
MU260717C02170000,MU,2170.0,2026-07-17,call,0.02,126.0,346.0,987.65,7,1.6272,0.0004,6e-06,-0.0212,0.0018,0.0001,2026-07-10T18:41:21.768899Z,2026-07-10T18:41:26.550446Z,True,-1021.5225138384001
MU260717C02180000,MU,2180.0,2026-07-17,call,0.05,2.0,10.0,920.33,10,1.5846,0.0008,1.2e-05,-0.0336,0.0042,0.0002,2026-07-07T13:31:17.689611Z,2026-07-07T13:31:36.767423Z,True,-32.4292861536
MU260717C02190000,MU,2190.0,2026-07-17,call,0.01,29.0,45.0,978.84,7,1.5892,0.0002,3e-06,-0.0115,0.001,0.0,2026-07-10T14:32:35.209782Z,2026-07-10T14:32:40.823844Z,True,-117.5561623068
MU260717C02200000,MU,2200.0,2026-07-17,call,0.05,4.0,14.0,986.98,7,1.7653,0.0008,1.1e-05,-0.0478,0.0038,0.0001,2026-07-10T18:47:56.496938Z,2026-07-10T18:48:01.137055Z,True,-59.45369128160001
MU260717P02200000,MU,2200.0,2026-07-17,put,1040.48,40.0,3959441.0,1161.14,22,1.4273,-0.9496,0.000255,-0.6959,0.296,-1.2917,2026-06-25T14:25:54.456210Z,2026-06-25T14:26:16.792691Z,False,-13782.446615280001
MU260717C02210000,MU,2210.0,2026-07-17,call,0.02,101.0,323.0,979.06,7,1.6787,0.0004,6e-06,-0.0213,0.0018,0.0001,2026-07-10T14:31:04.271791Z,2026-07-10T14:31:07.716473Z,True,-818.8394753784002
MU260717C02220000,MU,2220.0,2026-07-17,call,0.02,89.0,254.0,1019.84,8,1.5023,0.0004,6e-06,-0.0186,0.002,0.0001,2026-07-09T15:52:32.623290Z,2026-07-09T15:52:45.652955Z,True,-721.5516169176001
MU260717C02230000,MU,2230.0,2026-07-17,call,0.1,5.0,50.0,971.53,7,1.9265,0.0015,1.8e-05,-0.0879,0.0064,0.0003,2026-07-10T13:47:14.886109Z,2026-07-10T13:47:23.160732Z,True,-121.60982307600003
MU260717C02240000,MU,2240.0,2026-07-17,call,0.04,45.0,324.0,1017.47,8,1.5979,0.0007,9e-06,-0.0344,0.0034,0.0001,2026-07-09T16:28:43.196009Z,2026-07-09T16:28:50.902086Z,True,-547.244203842
MU260717C02250000,MU,2250.0,2026-07-17,call,0.04,77.0,467.0,1017.63,8,1.6057,0.0007,9e-06,-0.0345,0.0034,0.0001,2026-07-09T16:04:28.096785Z,2026-07-09T16:04:54.877898Z,True,-936.3956376852001
MU260717C02260000,MU,2260.0,2026-07-17,call,0.02,40.0,240.0,1020.5,8,1.5324,0.0004,6e-06,-0.0187,0.0019,0.0001,2026-07-09T15:51:18.216001Z,2026-07-09T15:51:44.390808Z,True,-324.29286153600003
MU260717P02260000,MU,2260.0,2026-07-17,put,1118.0,1.0,111800.0,1139.0,21,1.4537,-0.9569,0.000224,-0.579,0.2577,-1.3325,2026-06-26T13:33:19.790514Z,2026-06-26T13:33:21.524136Z,False,-302.6733374336
MU260717C02270000,MU,2270.0,2026-07-17,call,0.02,8.0,16.0,974.71,7,1.7376,0.0004,5e-06,-0.0214,0.0017,0.0001,2026-07-10T14:14:47.362551Z,2026-07-10T14:15:14.820264Z,True,-54.04881025600001
MU260717C02280000,MU,2280.0,2026-07-17,call,0.05,57.0,503.0,1017.33,8,1.6574,0.0008,1.1e-05,-0.042,0.004,0.0002,2026-07-09T16:54:30.167505Z,2026-07-09T16:54:46.815275Z,True,-847.2151007628
MU260717C02290000,MU,2290.0,2026-07-17,call,0.02,14.0,42.0,983.15,7,1.7369,0.0003,5e-06,-0.0215,0.0017,0.0001,2026-07-10T19:53:32.833737Z,2026-07-10T19:54:00.533871Z,True,-94.58541794800001
MU260717C02300000,MU,2300.0,2026-07-17,call,0.08,2.0,16.0,988.62,7,1.917,0.0012,1.5e-05,-0.0727,0.0053,0.0002,2026-07-10T18:19:03.736374Z,2026-07-10T18:19:08.008760Z,True,-40.536607692000004
MU260717C02310000,MU,2310.0,2026-07-17,call,0.03,2.0,6.0,988.62,7,1.7909,0.0005,7e-06,-0.0308,0.0024,0.0001,2026-07-10T18:19:03.738819Z,2026-07-10T18:19:08.008760Z,True,-18.9170835896
MU260717C02320000,MU,2320.0,2026-07-17,call,0.02,282.0,3160.0,988.68,7,1.75,0.0003,5e-06,-0.0215,0.0017,0.0001,2026-07-10T19:44:00.599698Z,2026-07-10T19:44:22.169144Z,True,-1905.2205615240005
MU260717C02330000,MU,2330.0,2026-07-17,call,0.02,92.0,628.0,983.5,7,1.7684,0.0003,5e-06,-0.0215,0.0017,0.0001,2026-07-10T19:52:27.208296Z,2026-07-10T19:52:29.342502Z,True,-621.561317944
MU260717P02330000,MU,2330.0,2026-07-17,put,1188.73,1.0,118873.0,1149.82,22,1.7545,-0.9219,0.000295,-1.3659,0.4121,-1.3554,2026-06-25T14:01:15.969978Z,2026-06-25T14:01:25.307686Z,False,-398.60997563800004
MU260717C02340000,MU,2340.0,2026-07-17,call,0.01,7.0,7.0,947.94,9,1.5598,0.0002,3e-06,-0.0091,0.001,0.0,2026-07-08T19:27:46.150017Z,2026-07-08T19:28:15.184675Z,True,-28.375625384400006
MU260717C02350000,MU,2350.0,2026-07-17,call,0.03,85.0,645.0,986.25,7,1.8284,0.0005,7e-06,-0.0309,0.0024,0.0001,2026-07-10T18:44:43.954203Z,2026-07-10T18:44:58.472739Z,True,-803.9760525580001
MU260717C02360000,MU,2360.0,2026-07-17,call,0.01,24.0,66.0,923.26,10,1.5341,0.0002,3e-06,-0.0082,0.0011,0.0,2026-07-07T19:49:37.099618Z,2026-07-07T19:49:48.424365Z,True,-97.2878584608
MU260717C02370000,MU,2370.0,2026-07-17,call,0.07,171.0,1457.0,988.01,7,1.9584,0.001,1.3e-05,-0.0651,0.0046,0.0002,2026-07-10T18:41:02.990242Z,2026-07-10T18:41:26.550446Z,True,-3003.7626299772
MU260717C02380000,MU,2380.0,2026-07-17,call,0.01,271.0,1870.0,982.29,7,1.7319,0.0002,3e-06,-0.0116,0.0009,0.0,2026-07-10T19:54:50.498521Z,2026-07-10T19:55:01.282021Z,True,-1098.5420684532
MU260717C02390000,MU,2390.0,2026-07-17,call,0.02,119.0,964.0,986.25,7,1.8101,0.0003,5e-06,-0.0216,0.0017,0.0001,2026-07-10T18:45:00.202405Z,2026-07-10T18:45:28.912516Z,True,-803.9760525580001
MU260717C02400000,MU,2400.0,2026-07-17,call,0.01,54.0,54.0,983.19,7,1.7451,0.0002,3e-06,-0.0117,0.0009,0.0,2026-07-10T19:49:48.273263Z,2026-07-10T19:49:57.071195Z,True,-218.8976815368
MU260717C02410000,MU,2410.0,2026-07-17,call,0.02,135.0,270.0,991.96,8,1.6967,0.0003,5e-06,-0.0189,0.0018,0.0001,2026-07-09T19:57:55.185988Z,2026-07-09T19:58:21.153899Z,True,-912.07367307
MU260717C02420000,MU,2420.0,2026-07-17,call,0.01,2.0,2.0,974.55,7,1.7766,0.0002,3e-06,-0.0117,0.0009,0.0,2026-07-10T14:47:58.221562Z,2026-07-10T14:48:00.639987Z,True,-8.1073215384
MU260717C02430000,MU,2430.0,2026-07-17,call,0.02,7.0,14.0,925.66,10,1.6441,0.0003,5e-06,-0.0152,0.0019,0.0001,2026-07-07T15:14:09.802536Z,2026-07-07T15:14:10.431869Z,True,-47.29270897400001
MU260717C02440000,MU,2440.0,2026-07-17,call,0.04,18.0,83.0,1007.55,11,1.5104,0.0006,8e-06,-0.0255,0.0037,0.0002,2026-07-06T15:56:50.735548Z,2026-07-06T15:56:53.590164Z,True,-194.5757169216
MU260717C02450000,MU,2450.0,2026-07-17,call,0.1,287.0,2109.0,962.75,15,1.4596,0.0013,1.5e-05,-0.0419,0.0086,0.0005,2026-07-02T19:12:56.154461Z,2026-07-02T19:13:16.123748Z,True,-5817.003203802001
MU260717C02460000,MU,2460.0,2026-07-17,call,0.02,177.0,727.0,913.26,10,1.6852,0.0003,5e-06,-0.0153,0.0018,0.0001,2026-07-07T14:21:58.446334Z,2026-07-07T14:22:08.577463Z,True,-1195.8299269140002
MU260717C02470000,MU,2470.0,2026-07-17,call,0.05,1.0,5.0,946.26,9,1.8342,0.0007,9e-06,-0.0381,0.0037,0.0002,2026-07-08T13:43:07.536098Z,2026-07-08T13:43:23.324913Z,True,-12.1609823076
MU260717C02480000,MU,2480.0,2026-07-17,call,0.1,652.0,4573.0,961.74,15,1.478,0.0013,1.5e-05,-0.042,0.0085,0.0005,2026-07-02T19:10:11.358395Z,2026-07-02T19:10:40.083029Z,True,-13214.934107592002
