Date,qqq_htf_green,qqq_above_sma20,qqq_ret5_pos,mag7_breadth,mag7_breadth_ge4,mag7_breadth_ge5,mag7_frac,gate_qqq_green,gate_qqq_trend,gate_mag7_majority,gate_qqq_and_mag7,gate_full
2025-12-24,False,True,True,6,True,True,0.8571428571428571,False,False,True,False,False
2025-12-26,True,True,True,6,True,True,0.8571428571428571,True,True,True,True,True
2025-12-29,True,True,True,6,True,True,0.8571428571428571,True,True,True,True,True
2025-12-30,False,True,True,5,True,True,0.7142857142857143,False,False,True,False,False
2025-12-31,False,True,True,5,True,True,0.7142857142857143,False,False,True,False,False
2026-01-02,False,False,False,5,True,True,0.7142857142857143,False,False,True,False,False
2026-01-05,False,False,False,2,False,False,0.2857142857142857,False,False,False,False,False
2026-01-06,False,True,False,4,True,False,0.5714285714285714,False,False,True,False,False
2026-01-07,True,True,True,4,True,False,0.5714285714285714,True,True,True,True,True
2026-01-08,True,True,True,4,True,False,0.5714285714285714,True,True,True,True,True
2026-01-09,False,True,True,3,False,False,0.42857142857142855,False,False,False,False,False
2026-01-12,True,True,True,3,False,False,0.42857142857142855,True,True,False,False,False
2026-01-13,True,True,True,3,False,False,0.42857142857142855,True,True,False,False,False
2026-01-14,True,True,True,3,False,False,0.42857142857142855,True,True,False,False,False
2026-01-15,False,True,False,2,False,False,0.2857142857142857,False,False,False,False,False
2026-01-16,False,True,True,3,False,False,0.42857142857142855,False,False,False,False,False
2026-01-20,False,True,False,3,False,False,0.42857142857142855,False,False,False,False,False
2026-01-21,False,False,False,1,False,False,0.14285714285714285,False,False,False,False,False
2026-01-22,False,False,False,1,False,False,0.14285714285714285,False,False,False,False,False
2026-01-23,False,True,True,3,False,False,0.42857142857142855,False,False,False,False,False
2026-01-26,False,True,True,5,True,True,0.7142857142857143,False,False,True,False,False
2026-01-27,False,True,True,4,True,False,0.5714285714285714,False,False,True,False,False
2026-01-28,True,True,True,5,True,True,0.7142857142857143,True,True,True,True,True
2026-01-29,True,True,True,5,True,True,0.7142857142857143,True,True,True,True,True
2026-01-30,False,True,True,5,True,True,0.7142857142857143,False,False,True,False,False
2026-02-02,False,False,False,5,True,True,0.7142857142857143,False,False,True,False,False
2026-02-03,False,True,True,4,True,False,0.5714285714285714,False,False,True,False,False
2026-02-04,False,False,False,3,False,False,0.42857142857142855,False,False,False,False,False
2026-02-05,False,False,False,3,False,False,0.42857142857142855,False,False,False,False,False
2026-02-06,False,False,False,2,False,False,0.2857142857142857,False,False,False,False,False
2026-02-09,False,False,False,3,False,False,0.42857142857142855,False,False,False,False,False
2026-02-10,False,False,False,3,False,False,0.42857142857142855,False,False,False,False,False
2026-02-11,False,False,False,3,False,False,0.42857142857142855,False,False,False,False,False
2026-02-12,False,False,True,4,True,False,0.5714285714285714,False,False,True,False,False
2026-02-13,False,False,True,1,False,False,0.14285714285714285,False,False,False,False,False
2026-02-17,False,False,False,0,False,False,0.0,False,False,False,False,False
2026-02-18,False,False,False,1,False,False,0.14285714285714285,False,False,False,False,False
2026-02-19,False,False,False,2,False,False,0.2857142857142857,False,False,False,False,False
2026-02-20,False,False,False,1,False,False,0.14285714285714285,False,False,False,False,False
2026-02-23,False,False,True,1,False,False,0.14285714285714285,False,False,False,False,False
2026-02-24,False,False,False,2,False,False,0.2857142857142857,False,False,False,False,False
2026-02-25,False,False,True,2,False,False,0.2857142857142857,False,False,False,False,False
2026-02-26,True,True,True,3,False,False,0.42857142857142855,True,True,False,False,False
2026-02-27,True,False,True,1,False,False,0.14285714285714285,True,False,False,False,False
2026-03-02,False,False,False,0,False,False,0.0,False,False,False,False,False
2026-03-03,True,False,True,0,False,False,0.0,True,False,False,False,False
2026-03-04,False,False,False,1,False,False,0.14285714285714285,False,False,False,False,False
2026-03-05,True,True,False,3,False,False,0.42857142857142855,True,True,False,False,False
2026-03-06,True,True,False,3,False,False,0.42857142857142855,True,True,False,False,False
2026-03-09,False,False,False,2,False,False,0.2857142857142857,False,False,False,False,False
2026-03-10,True,True,False,2,False,False,0.2857142857142857,True,True,False,False,False
2026-03-11,True,True,True,3,False,False,0.42857142857142855,True,True,False,False,False
2026-03-12,True,True,False,6,True,True,0.8571428571428571,True,True,True,True,True
2026-03-13,False,False,False,2,False,False,0.2857142857142857,False,False,False,False,False
2026-03-16,False,False,False,0,False,False,0.0,False,False,False,False,False
2026-03-17,False,False,False,1,False,False,0.14285714285714285,False,False,False,False,False
2026-03-18,False,False,False,2,False,False,0.2857142857142857,False,False,False,False,False
2026-03-19,False,False,False,1,False,False,0.14285714285714285,False,False,False,False,False
2026-03-20,False,False,False,1,False,False,0.14285714285714285,False,False,False,False,False
2026-03-23,False,False,False,0,False,False,0.0,False,False,False,False,False
2026-03-24,False,False,False,0,False,False,0.0,False,False,False,False,False
2026-03-25,False,False,False,0,False,False,0.0,False,False,False,False,False
2026-03-26,False,False,False,1,False,False,0.14285714285714285,False,False,False,False,False
2026-03-27,False,False,False,0,False,False,0.0,False,False,False,False,False
2026-03-30,False,False,False,0,False,False,0.0,False,False,False,False,False
2026-03-31,False,False,False,0,False,False,0.0,False,False,False,False,False
2026-04-01,False,False,False,0,False,False,0.0,False,False,False,False,False
2026-04-02,False,False,False,2,False,False,0.2857142857142857,False,False,False,False,False
2026-04-06,False,False,True,2,False,False,0.2857142857142857,False,False,False,False,False
2026-04-07,True,True,True,4,True,False,0.5714285714285714,True,True,True,True,True
2026-04-08,True,True,True,4,True,False,0.5714285714285714,True,True,True,True,True
2026-04-09,True,True,True,5,True,True,0.7142857142857143,True,True,True,True,True
2026-04-10,True,True,True,5,True,True,0.7142857142857143,True,True,True,True,True
2026-04-13,True,True,True,5,True,True,0.7142857142857143,True,True,True,True,True
2026-04-14,True,True,True,6,True,True,0.8571428571428571,True,True,True,True,True
2026-04-15,True,True,True,6,True,True,0.8571428571428571,True,True,True,True,True
2026-04-16,True,True,True,7,True,True,1.0,True,True,True,True,True
2026-04-17,True,True,True,7,True,True,1.0,True,True,True,True,True
2026-04-20,True,True,True,7,True,True,1.0,True,True,True,True,True
2026-04-21,False,True,True,7,True,True,1.0,False,False,True,False,False
2026-04-22,False,True,True,7,True,True,1.0,False,False,True,False,False
2026-04-23,False,True,True,7,True,True,1.0,False,False,True,False,False
2026-04-24,False,True,True,7,True,True,1.0,False,False,True,False,False
2026-04-27,False,True,True,7,True,True,1.0,False,False,True,False,False
2026-04-28,False,True,True,7,True,True,1.0,False,False,True,False,False
2026-04-29,False,True,True,7,True,True,1.0,False,False,True,False,False
2026-04-30,False,True,True,7,True,True,1.0,False,False,True,False,False
2026-05-01,False,True,True,6,True,True,0.8571428571428571,False,False,True,False,False
2026-05-04,False,True,True,6,True,True,0.8571428571428571,False,False,True,False,False
2026-05-05,False,True,True,6,True,True,0.8571428571428571,False,False,True,False,False
2026-05-06,True,True,True,5,True,True,0.7142857142857143,True,True,True,True,True
2026-05-07,True,True,True,6,True,True,0.8571428571428571,True,True,True,True,True
2026-05-08,True,True,True,6,True,True,0.8571428571428571,True,True,True,True,True
2026-05-11,True,True,True,5,True,True,0.7142857142857143,True,True,True,True,True
2026-05-12,True,True,True,5,True,True,0.7142857142857143,True,True,True,True,True
2026-05-13,False,True,True,5,True,True,0.7142857142857143,False,False,True,False,False
2026-05-14,False,True,True,5,True,True,0.7142857142857143,False,False,True,False,False
2026-05-15,False,True,True,5,True,True,0.7142857142857143,False,False,True,False,False
2026-05-18,False,True,False,5,True,True,0.7142857142857143,False,False,True,False,False
2026-05-19,False,True,False,5,True,True,0.7142857142857143,False,False,True,False,False
2026-05-20,False,True,False,5,True,True,0.7142857142857143,False,False,True,False,False
2026-05-21,False,True,False,5,True,True,0.7142857142857143,False,False,True,False,False
2026-05-22,False,True,False,6,True,True,0.8571428571428571,False,False,True,False,False
2026-05-26,False,True,True,4,True,False,0.5714285714285714,False,False,True,False,False
2026-05-27,False,True,True,5,True,True,0.7142857142857143,False,False,True,False,False
2026-05-28,False,True,True,4,True,False,0.5714285714285714,False,False,True,False,False
2026-05-29,False,True,True,5,True,True,0.7142857142857143,False,False,True,False,False
2026-06-01,True,True,True,5,True,True,0.7142857142857143,True,True,True,True,True
2026-06-02,True,True,True,3,False,False,0.42857142857142855,True,True,False,False,False
2026-06-03,True,True,True,3,False,False,0.42857142857142855,True,True,False,False,False
2026-06-04,False,True,True,3,False,False,0.42857142857142855,False,False,False,False,False
2026-06-05,False,True,True,3,False,False,0.42857142857142855,False,False,False,False,False
2026-06-08,False,False,False,1,False,False,0.14285714285714285,False,False,False,False,False
2026-06-09,False,False,False,0,False,False,0.0,False,False,False,False,False
2026-06-10,False,False,False,0,False,False,0.0,False,False,False,False,False
2026-06-11,False,False,False,0,False,False,0.0,False,False,False,False,False
2026-06-12,False,False,False,0,False,False,0.0,False,False,False,False,False
2026-06-15,False,False,True,0,False,False,0.0,False,False,False,False,False
2026-06-16,False,True,True,0,False,False,0.0,False,False,False,False,False
2026-06-17,False,True,True,0,False,False,0.0,False,False,False,False,False
2026-06-18,False,False,True,0,False,False,0.0,False,False,False,False,False
2026-06-22,False,True,True,0,False,False,0.0,False,False,False,False,False
2026-06-23,False,True,True,0,False,False,0.0,False,False,False,False,False
2026-06-24,False,False,False,0,False,False,0.0,False,False,False,False,False
2026-06-25,False,False,False,0,False,False,0.0,False,False,False,False,False
2026-06-26,False,False,False,0,False,False,0.0,False,False,False,False,False
2026-06-29,False,False,False,0,False,False,0.0,False,False,False,False,False
2026-06-30,False,True,False,1,False,False,0.14285714285714285,False,False,False,False,False
2026-07-01,False,True,True,1,False,False,0.14285714285714285,False,False,False,False,False
2026-07-02,False,True,True,4,True,False,0.5714285714285714,False,False,True,False,False
2026-07-06,False,False,False,5,True,True,0.7142857142857143,False,False,True,False,False
2026-07-07,False,True,True,6,True,True,0.8571428571428571,False,False,True,False,False
2026-07-08,False,False,False,6,True,True,0.8571428571428571,False,False,True,False,False
2026-07-09,False,False,False,6,True,True,0.8571428571428571,False,False,True,False,False
2026-07-10,False,True,False,7,True,True,1.0,False,False,True,False,False
